"","ensembl","Tissue.x","nCPMs","Tissue.y","nCPMs_4","nCPM_ratio","hgnc_symbol","seqnames","gene_type"
"707","ENSG00000164237","Stomach",19.768943,"Placenta",1.327834,14.8881132731953,"CMBL","chr5","protein_coding"
"708","ENSG00000151388","Stomach",33.8179,"Placenta",9.128415,3.70468476728983,"ADAMTS12","chr5","protein_coding"
"709","ENSG00000198865","Stomach",10.62247,"Placenta",1.209614,8.78170226204393,"CCDC152","chr5","protein_coding"
"710","ENSG00000164588","Stomach",1.329443291,"Placenta",0.009474995,140.310711615151,"HCN1","chr5","protein_coding"
"711","ENSG00000164172","Stomach",49.30767,"Placenta",13.04372,3.78018464057799,"MOCS2","chr5","protein_coding"
"712","ENSG00000134056","Stomach",24.403704,"Placenta",7.479989,3.26253207056855,"MRPS36","chr5","protein_coding"
"713","ENSG00000181104","Stomach",35.273117,"Placenta",4.504024,7.83146737228754,"F2R","chr5","protein_coding"
"714","ENSG00000132846","Stomach",18.413774,"Placenta",1.848865,9.95950164019547,"ZBED3","chr5","protein_coding"
"715","ENSG00000171530","Stomach",118.45308,"Placenta",33.84622,3.49974325050183,"TBCA","chr5","protein_coding"
"716","ENSG00000064692","Stomach",21.51551,"Placenta",3.987447,5.39581090356812,"SNCAIP","chr5","protein_coding"
"717","ENSG00000169567","Stomach",232.55577,"Placenta",27.48429,8.46140722572786,"HINT1","chr5","protein_coding"
"718","ENSG00000158402","Stomach",5.317161,"Placenta",1.194796,4.45026682379251,"CDC25C","chr5","protein_coding"
"719","ENSG00000113209","Stomach",2.774876,"Placenta",0.79588,3.4865507362919,"PCDHB5","chr5","protein_coding"
"720","ENSG00000113211","Stomach",1.0499853,"Placenta",0.2629299,3.99340394531014,"PCDHB6","chr5","protein_coding"
"721","ENSG00000272674","Stomach",4.097484,"Placenta",1.189465,3.44481258380869,"PCDHB16","chr5","protein_coding"
"722","ENSG00000113657","Stomach",181.0041,"Placenta",23.6465,7.65458313069587,"DPYSL3","chr5","protein_coding"
"723","ENSG00000164587","Stomach",1560.8614,"Placenta",234.1652,6.66564203391452,"RPS14","chr5","protein_coding"
"724","ENSG00000155511","Stomach",2.13101811,"Placenta",0.07485195,28.4697741341408,"GRIA1","chr5","protein_coding"
"725","ENSG00000145934","Stomach",12.0335772,"Placenta",0.1617253,74.4075119971952,"TENM2","chr5","protein_coding"
"726","ENSG00000048162","Stomach",24.936828,"Placenta",6.795798,3.66944809130583,"NOP16","chr5","protein_coding"
"727","ENSG00000050767","Stomach",15.7525628,"Placenta",0.3454704,45.5974312126307,"COL23A1","chr5","protein_coding"
"728","ENSG00000161010","Stomach",5.018058,"Placenta",1.669894,3.00501588723596,"MRNIP","chr5","protein_coding"
"729","ENSG00000204628","Stomach",1064.6702,"Placenta",333.9165,3.18843243745068,"RACK1","chr5","protein_coding"
"730","ENSG00000137274","Stomach",25.564329,"Placenta",6.820758,3.74801876858848,"BPHL","chr6","protein_coding"
"731","ENSG00000137434","Stomach",1.13430778,"Placenta",0.08576667,13.225507997454,"C6orf52","chr6","protein_coding"
"732","ENSG00000187566","Stomach",1.5972386,"Placenta",0.4017404,3.97579780375586,"NHLRC1","chr6","protein_coding"
"733","ENSG00000066379","Stomach",12.319251,"Placenta",3.974593,3.09949999911941,"ZNRD1","chr6","protein_coding"
"734","ENSG00000137310","Stomach",1.8812004,"Placenta",0.4645368,4.0496262083004,"TCF19","chr6","protein_coding"
"735","ENSG00000124562","Stomach",154.53778,"Placenta",17.75177,8.70548570649575,"SNRPC","chr6","protein_coding"
"736","ENSG00000146197","Stomach",15.94225,"Placenta",3.104897,5.13455035706498,"SCUBE3","chr6","protein_coding"
"737","ENSG00000198937","Stomach",23.134539,"Placenta",2.251706,10.2742271859648,"CCDC167","chr6","protein_coding"
"738","ENSG00000137166","Stomach",32.502037,"Placenta",6.590732,4.93147604848748,"FOXP4","chr6","protein_coding"
"739","ENSG00000171462","Stomach",1.3142133,"Placenta",0.3686608,3.56483059766593,"DLK2","chr6","protein_coding"
"740","ENSG00000180992","Stomach",68.1172,"Placenta",11.88368,5.7319954761488,"MRPL14","chr6","protein_coding"
"741","ENSG00000096092","Stomach",22.114831,"Placenta",4.764053,4.64202035535709,"TMEM14A","chr6","protein_coding"
"742","ENSG00000112309","Stomach",3.6426659,"Placenta",0.1633723,22.2967167628784,"B3GAT2","chr6","protein_coding"
"743","ENSG00000112695","Stomach",224.7969,"Placenta",37.9498,5.92353319385082,"COX7A2","chr6","protein_coding"
"744","ENSG00000112742","Stomach",19.26071,"Placenta",5.18727,3.71307257960353,"TTK","chr6","protein_coding"
"745","ENSG00000112182","Stomach",25.8743,"Placenta",6.670088,3.87915421805529,"BACH2","chr6","protein_coding"
"746","ENSG00000123545","Stomach",21.323551,"Placenta",5.367042,3.97305461742241,"NDUFAF4","chr6","protein_coding"
"747","ENSG00000112320","Stomach",23.601244,"Placenta",7.152324,3.29980073609641,"SOBP","chr6","protein_coding"
"748","ENSG00000025156","Stomach",43.02096,"Placenta",13.77207,3.12378313499714,"HSF2","chr6","protein_coding"
"749","ENSG00000203760","Stomach",19.15011,"Placenta",1.414552,13.5379328578942,"CENPW","chr6","protein_coding"
"750","ENSG00000146386","Stomach",18.3154,"Placenta",6.033004,3.03586737220794,"ABRACL","chr6","protein_coding"
"751","ENSG00000164442","Stomach",115.65294,"Placenta",37.76618,3.06234149177915,"CITED2","chr6","protein_coding"
"752","ENSG00000118508","Stomach",11.74931,"Placenta",3.11834,3.76780915487086,"RAB32","chr6","protein_coding"
"753","ENSG00000185345","Stomach",7.112706,"Placenta",2.275283,3.12607530579713,"PRKN","chr6","protein_coding"
"754","ENSG00000112530","Stomach",2.4599089,"Placenta",0.1222886,20.1156027626451,"PACRG","chr6","protein_coding"
"755","ENSG00000177706","Stomach",21.473173,"Placenta",6.069144,3.53808922642139,"FAM20C","chr7","protein_coding"
"756","ENSG00000106399","Stomach",35.280045,"Placenta",6.611224,5.33638627279911,"RPA3","chr7","protein_coding"
"757","ENSG00000196683","Stomach",167.40846,"Placenta",31.03822,5.39362308792192,"TOMM7","chr7","protein_coding"
"758","ENSG00000172115","Stomach",118.84242,"Placenta",38.49426,3.08727638873952,"CYCS","chr7","protein_coding"
"759","ENSG00000006625","Stomach",24.938251,"Placenta",6.991051,3.56716765476321,"GGCT","chr7","protein_coding"
"760","ENSG00000078053","Stomach",17.09177802,"Placenta",0.07761838,220.202715130102,"AMPH","chr7","protein_coding"
"761","ENSG00000241127","Stomach",34.970605,"Placenta",7.721777,4.52882866210718,"YAE1","chr7","protein_coding"
"762","ENSG00000106631","Stomach",0.3981965,"Placenta",0.05004535,7.95671326107221,"MYL7","chr7","protein_coding"
"763","ENSG00000196262","Stomach",463.9882,"Placenta",139.006,3.33790052227961,"PPIA","chr7","protein_coding"
"764","ENSG00000178665","Stomach",6.888356,"Placenta",1.761883,3.90965574899128,"ZNF713","chr7","protein_coding"
"765","ENSG00000185274","Stomach",16.09671448,"Placenta",0.07267232,221.49718737478,"GALNT17","chr7","protein_coding"
"766","ENSG00000176428","Stomach",4.3691385,"Placenta",0.1990161,21.9536936961382,"VPS37D","chr7","protein_coding"
"767","ENSG00000196636","Stomach",17.11288,"Placenta",2.05275,8.33656314699793,"SDHAF3","chr7","protein_coding"
"768","ENSG00000166924","Stomach",2.4906985,"Placenta",0.4545987,5.47889490225115,"NYAP1","chr7","protein_coding"
"769","ENSG00000128581","Stomach",27.142416,"Placenta",1.981913,13.6950592684946,"IFT22","chr7","protein_coding"
"770","ENSG00000189056","Stomach",39.1652824,"Placenta",0.1297285,301.901913611889,"RELN","chr7","protein_coding"
"771","ENSG00000224940","Stomach",2.41720449,"Placenta",0.04265095,56.6741066728877,"PRRT4","chr7","protein_coding"
"772","ENSG00000105894","Stomach",236.73964,"Placenta",32.50031,7.28422713506425,"PTN","chr7","protein_coding"
"773","ENSG00000090266","Stomach",168.93071,"Placenta",21.42997,7.88291864151,"NDUFB2","chr7","protein_coding"
"774","ENSG00000106028","Stomach",193.1621,"Placenta",24.703,7.81937821317249,"SSBP1","chr7","protein_coding"
"775","ENSG00000164743","Stomach",2.1153969,"Placenta",0.3118705,6.78293362148712,"C8orf48","chr8","protein_coding"
"776","ENSG00000104679","Stomach",28.938636,"Placenta",9.351901,3.09441214144589,"R3HCC1","chr8","protein_coding"
"777","ENSG00000184661","Stomach",13.53208,"Placenta",3.44372,3.92949484859396,"CDCA2","chr8","protein_coding"
"778","ENSG00000120915","Stomach",28.561287,"Placenta",9.209584,3.10125701660357,"EPHX2","chr8","protein_coding"
"779","ENSG00000165061","Stomach",1.3008017,"Placenta",0.04757187,27.3439261479526,"ZMAT4","chr8","protein_coding"
"780","ENSG00000078668","Stomach",110.28683,"Placenta",35.02868,3.14847233752457,"VDAC3","chr8","protein_coding"
"781","ENSG00000176209","Stomach",43.131401,"Placenta",7.648724,5.63903220981696,"SMIM19","chr8","protein_coding"
"782","ENSG00000188343","Stomach",31.35929,"Placenta",10.00189,3.13533642141635,"FAM92A","chr8","protein_coding"
"783","ENSG00000156467","Stomach",317.00491,"Placenta",52.93576,5.98848321059337,"UQCRB","chr8","protein_coding"
"784","ENSG00000156482","Stomach",1767.2731,"Placenta",191.3416,9.2362199333548,"RPL30","chr8","protein_coding"
"785","ENSG00000132541","Stomach",11.25744,"Placenta",2.765473,4.07071050775039,"RIDA","chr8","protein_coding"
"786","ENSG00000156787","Stomach",16.890682,"Placenta",4.627995,3.64967593958075,"TBC1D31","chr8","protein_coding"
"787","ENSG00000147684","Stomach",222.63082,"Placenta",31.66439,7.03095243584355,"NDUFB9","chr8","protein_coding"
"788","ENSG00000104415","Stomach",17.406999,"Placenta",2.594229,6.70989299711012,"CCN4","chr8","protein_coding"
"789","ENSG00000147862","Stomach",320.2244,"Placenta",106.2578,3.01365546811622,"NFIB","chr9","protein_coding"
"790","ENSG00000165269","Stomach",2.3666341,"Placenta",0.5906452,4.00686249545412,"AQP7","chr9","protein_coding"
"791","ENSG00000137100","Stomach",53.197,"Placenta",16.47743,3.22847677095275,"DCTN3","chr9","protein_coding"
"792","ENSG00000137070","Stomach",55.45175,"Placenta",16.57396,3.34571520626332,"IL11RA","chr9","protein_coding"
"793","ENSG00000137094","Stomach",11.456299,"Placenta",2.338103,4.89982648326442,"DNAJB5","chr9","protein_coding"
"794","ENSG00000137098","Stomach",2.5267484,"Placenta",0.5737482,4.40393259621555,"SPAG8","chr9","protein_coding"
"795","ENSG00000122694","Stomach",45.705487,"Placenta",3.787361,12.0678982014125,"GLIPR2","chr9","protein_coding"
"796","ENSG00000106819","Stomach",101.668842,"Placenta",1.352305,75.1818872221873,"ASPN","chr9","protein_coding"
"797","ENSG00000106823","Stomach",13.031612,"Placenta",1.786632,7.29395421105186,"ECM2","chr9","protein_coding"
"798","ENSG00000165244","Stomach",10.48181,"Placenta",2.950339,3.55274766730196,"ZNF367","chr9","protein_coding"
"799","ENSG00000095397","Stomach",5.907501,"Placenta",1.393103,4.24053426056796,"WHRN","chr9","protein_coding"
"800","ENSG00000136859","Stomach",39.5585,"Placenta",7.36466,5.3713952850505,"ANGPTL2","chr9","protein_coding"
"801","ENSG00000136840","Stomach",11.659902,"Placenta",3.682402,3.16638487595868,"ST6GALNAC4","chr9","protein_coding"
"802","ENSG00000175854","Stomach",18.66012,"Placenta",5.947366,3.13754357811509,"SWI5","chr9","protein_coding"
"803","ENSG00000167157","Stomach",1.7722354,"Placenta",0.5583766,3.17390700111717,"PRRX2","chr9","protein_coding"
"804","ENSG00000107130","Stomach",32.793526,"Placenta",1.459317,22.4718316856447,"NCS1","chr9","protein_coding"
"805","ENSG00000165702","Stomach",1.570647,"Placenta",0.2562976,6.12821579289076,"GFI1B","chr9","protein_coding"
"806","ENSG00000184925","Stomach",2.016747,"Placenta",0.141351,14.2676528641467,"LCN12","chr9","protein_coding"
"807","ENSG00000054179","Stomach",4.58270207,"Placenta",0.06972339,65.7268969566741,"ENTPD2","chr9","protein_coding"
"808","ENSG00000165802","Stomach",18.333425,"Placenta",5.500584,3.33299609641449,"NSMF","chr9","protein_coding"
"809","ENSG00000165629","Stomach",222.25359,"Placenta",73.85923,3.00915119207173,"ATP5F1C","chr10","protein_coding"
"810","ENSG00000048740","Stomach",111.29318,"Placenta",22.37865,4.97318560324238,"CELF2","chr10","protein_coding"
"811","ENSG00000176244","Stomach",1.3928285,"Placenta",0.3775234,3.68938322763569,"ACBD7","chr10","protein_coding"
"812","ENSG00000099256","Stomach",18.192997,"Placenta",1.036644,17.5498985186814,"PRTFDC1","chr10","protein_coding"
"813","ENSG00000177283","Stomach",30.095948,"Placenta",1.028148,29.2719997510086,"FZD8","chr10","protein_coding"
"814","ENSG00000169740","Stomach",36.501917,"Placenta",6.115207,5.96904029577412,"ZNF32","chr10","protein_coding"
"815","ENSG00000122952","Stomach",25.28265,"Placenta",6.28642,4.02178823559355,"ZWINT","chr10","protein_coding"
"816","ENSG00000148541","Stomach",19.022016,"Placenta",4.498591,4.22843863778681,"FAM13C","chr10","protein_coding"
"817","ENSG00000170312","Stomach",39.49408,"Placenta",10.09566,3.91198594247429,"CDK1","chr10","protein_coding"
"818","ENSG00000198739","Stomach",1.90856369,"Placenta",0.04437022,43.0145194231627,"LRRTM3","chr10","protein_coding"
"819","ENSG00000099284","Stomach",27.854243,"Placenta",1.252856,22.2325973615483,"H2AFY2","chr10","protein_coding"
"820","ENSG00000166228","Stomach",48.944448,"Placenta",7.889658,6.20362099345751,"PCBD1","chr10","protein_coding"
"821","ENSG00000152782","Stomach",13.260259,"Placenta",4.318043,3.07089554226301,"PANK1","chr10","protein_coding"
"822","ENSG00000138160","Stomach",35.811759,"Placenta",9.493159,3.77237534944901,"KIF11","chr10","protein_coding"
"823","ENSG00000055950","Stomach",58.35188,"Placenta",18.56493,3.14312415936931,"MRPL43","chr10","protein_coding"
"824","ENSG00000166171","Stomach",15.262606,"Placenta",2.478953,6.15687590688488,"DPCD","chr10","protein_coding"
"825","ENSG00000107833","Stomach",15.72441,"Placenta",3.95524,3.97558934476795,"NPM3","chr10","protein_coding"
"826","ENSG00000173915","Stomach",248.87036,"Placenta",19.46282,12.7869630402994,"ATP5MD","chr10","protein_coding"
"827","ENSG00000171811","Stomach",1.8470044,"Placenta",0.1957485,9.43559925107983,"CFAP46","chr10","protein_coding"
"828","ENSG00000142089","Stomach",268.08756,"Placenta",47.27595,5.67069641117735,"IFITM3","chr11","protein_coding"
"829","ENSG00000170743","Stomach",1.347392315,"Placenta",0.008750887,153.972084772664,"SYT9","chr11","protein_coding"
"830","ENSG00000183801","Stomach",24.751631,"Placenta",2.434614,10.1665524801878,"OLFML1","chr11","protein_coding"
"831","ENSG00000166402","Stomach",33.307172,"Placenta",8.637485,3.85611922915062,"TUB","chr11","protein_coding"
"832","ENSG00000129170","Stomach",2.48328,"Placenta",0.01331803,186.460009475876,"CSRP3","chr11","protein_coding"
"833","ENSG00000171714","Stomach",23.65934,"Placenta",1.25438,18.8613817184585,"ANO5","chr11","protein_coding"
"834","ENSG00000066382","Stomach",29.674529,"Placenta",4.406515,6.73423986982911,"MPPED2","chr11","protein_coding"
"835","ENSG00000179241","Stomach",19.51686,"Placenta",1.957808,9.96873033515033,"LDLRAD3","chr11","protein_coding"
"836","ENSG00000166352","Stomach",32.13835,"Placenta",2.671948,12.0280596778081,"C11orf74","chr11","protein_coding"
"837","ENSG00000109991","Stomach",1.3033834,"Placenta",0.0830602,15.692033007385,"P2RX3","chr11","protein_coding"
"838","ENSG00000134809","Stomach",16.05414,"Placenta",3.565479,4.50266009139305,"TIMM10","chr11","protein_coding"
"839","ENSG00000189057","Stomach",13.979904,"Placenta",2.252794,6.20558470947632,"FAM111B","chr11","protein_coding"
"840","ENSG00000166902","Stomach",46.31374,"Placenta",11.1349,4.1593314713199,"MRPL16","chr11","protein_coding"
"841","ENSG00000187049","Stomach",15.12518,"Placenta",3.85217,3.92640511711581,"TMEM216","chr11","protein_coding"
"842","ENSG00000168002","Stomach",65.30054,"Placenta",19.95939,3.27167012619123,"POLR2G","chr11","protein_coding"
"843","ENSG00000168569","Stomach",20.86182,"Placenta",3.843742,5.42747666206525,"TMEM223","chr11","protein_coding"
"844","ENSG00000146670","Stomach",14.2886,"Placenta",4.327589,3.30174607616389,"CDCA5","chr11","protein_coding"
"845","ENSG00000174547","Stomach",40.41775,"Placenta",9.15577,4.41445667595407,"MRPL11","chr11","protein_coding"
"846","ENSG00000087884","Stomach",29.901887,"Placenta",3.866686,7.73320797189117,"AAMDC","chr11","protein_coding"
"847","ENSG00000171204","Stomach",50.75908,"Placenta",13.3566,3.80029947741192,"TMEM126B","chr11","protein_coding"
"848","ENSG00000171202","Stomach",22.924464,"Placenta",6.349344,3.61052480382225,"TMEM126A","chr11","protein_coding"
"849","ENSG00000149196","Stomach",81.97998,"Placenta",23.54428,3.48194890648599,"HIKESHI","chr11","protein_coding"
"850","ENSG00000166002","Stomach",7.579791,"Placenta",2.402869,3.15447533760684,"SMCO4","chr11","protein_coding"
"851","ENSG00000170290","Stomach",7.564268,"Placenta",0.04642836,162.923437312884,"SLN","chr11","protein_coding"
"852","ENSG00000150773","Stomach",3.4127194,"Placenta",0.9765423,3.49469695270753,"PIH1D2","chr11","protein_coding"
"853","ENSG00000149294","Stomach",157.1957719,"Placenta",0.7910241,198.72437755057,"NCAM1","chr11","protein_coding"
"854","ENSG00000188486","Stomach",37.34339,"Placenta",10.17607,3.66972613199398,"H2AFX","chr11","protein_coding"
"855","ENSG00000183715","Stomach",2.004998198,"Placenta",0.007431105,269.811582261319,"OPCML","chr11","protein_coding"
"856","ENSG00000151500","Stomach",24.04432,"Placenta",6.662871,3.60870261483376,"THYN1","chr11","protein_coding"
"857","ENSG00000111206","Stomach",15.592751,"Placenta",4.613531,3.37978676202674,"FOXM1","chr12","protein_coding"
"858","ENSG00000111247","Stomach",23.456352,"Placenta",3.574174,6.56273365538443,"RAD51AP1","chr12","protein_coding"
"859","ENSG00000130035","Stomach",2.943187,"Placenta",0.2696957,10.9129919386924,"GALNT8","chr12","protein_coding"
"860","ENSG00000111639","Stomach",136.39514,"Placenta",21.56074,6.32608806562298,"MRPL51","chr12","protein_coding"
"861","ENSG00000139200","Stomach",3.43647758,"Placenta",0.08178921,42.016270605866,"PIANP","chr12","protein_coding"
"862","ENSG00000110811","Stomach",21.276946,"Placenta",3.690545,5.76525851872826,"P3H3","chr12","protein_coding"
"863","ENSG00000111664","Stomach",2.3919137,"Placenta",0.3794108,6.30428469616574,"GNB3","chr12","protein_coding"
"864","ENSG00000111665","Stomach",10.361735,"Placenta",1.938498,5.34523894272782,"CDCA3","chr12","protein_coding"
"865","ENSG00000111678","Stomach",213.67417,"Placenta",17.12409,12.4779868594477,"C12orf57","chr12","protein_coding"
"866","ENSG00000139187","Stomach",1.6245869,"Placenta",0.5106522,3.18139606565878,"KLRG1","chr12","protein_coding"
"867","ENSG00000111341","Stomach",442.59916,"Placenta",30.00043,14.7530938723212,"MGP","chr12","protein_coding"
"868","ENSG00000121361","Stomach",18.21963,"Placenta",5.189284,3.51101038216448,"KCNJ8","chr12","protein_coding"
"869","ENSG00000152944","Stomach",45.77441,"Placenta",14.6383,3.12703046118743,"MED21","chr12","protein_coding"
"870","ENSG00000087494","Stomach",1.7664006,"Placenta",0.5310066,3.32651345576496,"PTHLH","chr12","protein_coding"
"871","ENSG00000110900","Stomach",10.221937,"Placenta",1.853722,5.51427722171933,"TSPAN11","chr12","protein_coding"
"872","ENSG00000139174","Stomach",28.330823,"Placenta",5.428257,5.21913811376285,"PRICKLE1","chr12","protein_coding"
"873","ENSG00000167552","Stomach",472.98992,"Placenta",51.73934,9.14178495512312,"TUBA1A","chr12","protein_coding"
"874","ENSG00000135451","Stomach",10.97336,"Placenta",2.363266,4.64330295447064,"TROAP","chr12","protein_coding"
"875","ENSG00000135519","Stomach",1.372859,"Placenta",0.2119137,6.47838719252224,"KCNH3","chr12","protein_coding"
"876","ENSG00000167779","Stomach",14.8938533,"Placenta",0.7789952,19.1193133154094,"IGFBP6","chr12","protein_coding"
"877","ENSG00000135390","Stomach",292.07391,"Placenta",31.96445,9.13746083539682,"ATP5MC2","chr12","protein_coding"
"878","ENSG00000135414","Stomach",13.214635,"Placenta",3.536216,3.73694225692096,"GDF11","chr12","protein_coding"
"879","ENSG00000196531","Stomach",572.7747,"Placenta",163.8674,3.49535478075566,"NACA","chr12","protein_coding"
"880","ENSG00000240771","Stomach",21.916354,"Placenta",4.768836,4.59574495746971,"ARHGEF25","chr12","protein_coding"
"881","ENSG00000135454","Stomach",1.903316,"Placenta",0.350678,5.42753180980843,"B4GALNT1","chr12","protein_coding"
"882","ENSG00000198812","Stomach",0.003041172,"Placenta",0,Inf,"LRRC10","chr12","protein_coding"
"883","ENSG00000111058","Stomach",18.937605,"Placenta",4.791224,3.95256097398076,"ACSS3","chr12","protein_coding"
"884","ENSG00000184752","Stomach",129.68806,"Placenta",16.97234,7.64114199927647,"NDUFA12","chr12","protein_coding"
"885","ENSG00000204954","Stomach",13.518594,"Placenta",4.467603,3.0259165821135,"C12orf73","chr12","protein_coding"
"886","ENSG00000189046","Stomach",24.121928,"Placenta",2.443258,9.87285337856256,"ALKBH2","chr12","protein_coding"
"887","ENSG00000204856","Stomach",11.134074,"Placenta",1.832078,6.07729256068792,"FAM216A","chr12","protein_coding"
"888","ENSG00000111237","Stomach",117.4458,"Placenta",34.5693,3.39740174085099,"VPS29","chr12","protein_coding"
"889","ENSG00000135116","Stomach",1.6026806,"Placenta",0.1594052,10.0541299781939,"HRK","chr12","protein_coding"
"890","ENSG00000224982","Stomach",1.737124,"Placenta",0.35947,4.83245889782179,"TMEM233","chr12","protein_coding"
"891","ENSG00000089157","Stomach",1286.426,"Placenta",386.348,3.32970793170924,"RPLP0","chr12","protein_coding"
"892","ENSG00000088986","Stomach",461.76807,"Placenta",80.46949,5.73842421519013,"DYNLL1","chr12","protein_coding"
"893","ENSG00000198598","Stomach",2.5802334,"Placenta",0.3849447,6.70286771060882,"MMP17","chr12","protein_coding"
"894","ENSG00000132970","Stomach",23.0846784,"Placenta",0.9108732,25.343459880036,"WASF3","chr13","protein_coding"
"895","ENSG00000122033","Stomach",65.08796,"Placenta",19.38466,3.3577044941722,"MTIF3","chr13","protein_coding"
"896","ENSG00000186184","Stomach",116.02857,"Placenta",29.81315,3.89185879385439,"POLR1D","chr13","protein_coding"
"897","ENSG00000102781","Stomach",36.38909,"Placenta",10.92566,3.33060794496625,"KATNAL1","chr13","protein_coding"
"898","ENSG00000189403","Stomach",467.87682,"Placenta",93.41782,5.00843222417307,"HMGB1","chr13","protein_coding"
"899","ENSG00000102802","Stomach",4.225372,"Placenta",1.091524,3.87107567034715,"MEDAG","chr13","protein_coding"
"900","ENSG00000139684","Stomach",152.45872,"Placenta",29.90983,5.09727805206516,"ESD","chr13","protein_coding"
"901","ENSG00000118922","Stomach",63.500812,"Placenta",6.313516,10.0579157477387,"KLF12","chr13","protein_coding"
"902","ENSG00000136158","Stomach",31.154417,"Placenta",9.278065,3.35785716094897,"SPRY2","chr13","protein_coding"
"903","ENSG00000165821","Stomach",11.62266,"Placenta",1.07842,10.7774892898871,"SALL2","chr14","protein_coding"
"904","ENSG00000092054","Stomach",18.29163,"Placenta",0.01230325,1486.73155467051,"MYH7","chr14","protein_coding"
"905","ENSG00000165410","Stomach",145.62463,"Placenta",27.94002,5.21204458694017,"CFL2","chr14","protein_coding"
"906","ENSG00000165502","Stomach",331.43847,"Placenta",50.56408,6.55482053663391,"RPL36AL","chr14","protein_coding"
"907","ENSG00000165506","Stomach",13.1964,"Placenta",4.023614,3.27973806632545,"DNAAF2","chr14","protein_coding"
"908","ENSG00000100479","Stomach",11.260137,"Placenta",3.278321,3.43472680070072,"POLE2","chr14","protein_coding"
"909","ENSG00000100526","Stomach",13.37382,"Placenta",1.402644,9.53472156869455,"CDKN3","chr14","protein_coding"
"910","ENSG00000126787","Stomach",16.836518,"Placenta",4.788738,3.51585699614387,"DLGAP5","chr14","protein_coding"
"911","ENSG00000165617","Stomach",41.200716,"Placenta",9.829646,4.19147505413725,"DACT1","chr14","protein_coding"
"912","ENSG00000165898","Stomach",34.490931,"Placenta",8.642844,3.99069229989573,"ISCA2","chr14","protein_coding"
"913","ENSG00000165948","Stomach",3.3986025,"Placenta",0.6838514,4.96979680088393,"IFI27L1","chr14","protein_coding"
"914","ENSG00000156411","Stomach",256.86835,"Placenta",23.22385,11.0605412108673,"ATP5MPL","chr14","protein_coding"
"915","ENSG00000186297","Stomach",1.050629654,"Placenta",0.003330021,315.502410945757,"GABRA5","chr15","protein_coding"
"916","ENSG00000137876","Stomach",161.79131,"Placenta",41.23312,3.92381925015619,"RSL24D1","chr15","protein_coding"
"917","ENSG00000128918","Stomach",12.32912,"Placenta",3.914128,3.14990209824513,"ALDH1A2","chr15","protein_coding"
"918","ENSG00000157456","Stomach",36.67493,"Placenta",6.16874,5.94528704403168,"CCNB2","chr15","protein_coding"
"919","ENSG00000140307","Stomach",82.47882,"Placenta",15.13051,5.45115928015645,"GTF2A2","chr15","protein_coding"
"920","ENSG00000171914","Stomach",126.8968,"Placenta",11.69551,10.8500441622469,"TLN2","chr15","protein_coding"
"921","ENSG00000138615","Stomach",26.818681,"Placenta",2.254308,11.8966356859843,"CILP","chr15","protein_coding"
"922","ENSG00000137818","Stomach",1655.93864,"Placenta",66.72763,24.8163862555886,"RPLP1","chr15","protein_coding"
"923","ENSG00000167178","Stomach",5.7300031,"Placenta",0.1126792,50.8523587316914,"ISLR2","chr15","protein_coding"
"924","ENSG00000136378","Stomach",22.654035,"Placenta",3.217628,7.04060102659475,"ADAMTS7","chr15","protein_coding"
"925","ENSG00000140557","Stomach",13.486369635,"Placenta",0.001536244,8778.7940164453,"ST8SIA2","chr15","protein_coding"
"926","ENSG00000161981","Stomach",19.917631,"Placenta",2.680955,7.42930448291747,"SNRNP25","chr16","protein_coding"
"927","ENSG00000086506","Stomach",1.3544071,"Placenta",0.2791766,4.85143489819705,"HBQ1","chr16","protein_coding"
"928","ENSG00000140990","Stomach",162.49441,"Placenta",21.59715,7.52388208629379,"NDUFB10","chr16","protein_coding"
"929","ENSG00000065057","Stomach",11.563445,"Placenta",3.413913,3.38715280676455,"NTHL1","chr16","protein_coding"
"930","ENSG00000167965","Stomach",31.59241,"Placenta",6.88089,4.59132612205689,"MLST8","chr16","protein_coding"
"931","ENSG00000162062","Stomach",3.6588727,"Placenta",0.9878707,3.70379716697742,"TEDC2","chr16","protein_coding"
"932","ENSG00000166780","Stomach",2.7581835,"Placenta",0.1323589,20.8386704634142,"BMERB1","chr16","protein_coding"
"933","ENSG00000156885","Stomach",0.4478689,"Placenta",0.005076207,88.2290458210234,"COX6A2","chr16","protein_coding"
"934","ENSG00000176723","Stomach",1.8221342,"Placenta",0.5655092,3.22211239003716,"ZNF843","chr16","protein_coding"
"935","ENSG00000169877","Stomach",65.631255,"Placenta",1.939442,33.8402772550043,"AHSP","chr16","protein_coding"
"936","ENSG00000155330","Stomach",35.67778,"Placenta",10.19706,3.4988300549374,"C16orf87","chr16","protein_coding"
"937","ENSG00000171208","Stomach",13.402811,"Placenta",3.280844,4.08517168143319,"NETO2","chr16","protein_coding"
"938","ENSG00000224578","Stomach",40.564956,"Placenta",2.255801,17.9825064356297,"HNRNPA1P48","chr16","protein_coding"
"939","ENSG00000205078","Stomach",3.3535102,"Placenta",0.6928383,4.84024944925822,"SYCE1L","chr16","protein_coding"
"940","ENSG00000230989","Stomach",163.37156,"Placenta",45.44448,3.59497039024322,"HSBP1","chr16","protein_coding"
