"","ensembl","Tissue.x","nCPMs","Tissue.y","nCPMs_4","nCPM_ratio","hgnc_symbol","seqnames","gene_type","description"
"398","ENSG00000198816","Male_Muscle",15.576352,"Male_Placenta",3.247917,4.79579742955254,"ZNF358","chr19","protein_coding","zinc finger protein 358 [Source:HGNC Symbol;Acc:HGNC:16838]"
"399","ENSG00000090661","Male_Muscle",22.91278,"Male_Placenta",5.702582,4.01796589685164,"CERS4","chr19","protein_coding","ceramide synthase 4 [Source:HGNC Symbol;Acc:HGNC:23747]"
"400","ENSG00000142303","Male_Muscle",33.22538,"Male_Placenta",10.98089,3.02574563628267,"ADAMTS10","chr19","protein_coding","ADAM metallopeptidase with thrombospondin type 1 motif 10 [Source:HGNC Symbol;Acc:HGNC:13201]"
"401","ENSG00000161888","Male_Muscle",15.942477,"Male_Placenta",4.023275,3.96256209182817,"SPC24","chr19","protein_coding","SPC24 component of NDC80 kinetochore complex [Source:HGNC Symbol;Acc:HGNC:26913]"
"402","ENSG00000105520","Male_Muscle",12.80086,"Male_Placenta",4.12451,3.10360745882541,"PLPPR2","chr19","protein_coding","phospholipid phosphatase related 2 [Source:HGNC Symbol;Acc:HGNC:29566]"
"403","ENSG00000105610","Male_Muscle",2.2808715,"Male_Placenta",0.2829755,8.06031440884458,"KLF1","chr19","protein_coding","Kruppel like factor 1 [Source:HGNC Symbol;Acc:HGNC:6345]"
"404","ENSG00000181035","Male_Muscle",10.384858,"Male_Placenta",3.210518,3.23463627987758,"SLC25A42","chr19","protein_coding","solute carrier family 25 member 42 [Source:HGNC Symbol;Acc:HGNC:28380]"
"405","ENSG00000064545","Male_Muscle",13.951141,"Male_Placenta",3.268763,4.26801851342542,"TMEM161A","chr19","protein_coding","transmembrane protein 161A [Source:HGNC Symbol;Acc:HGNC:26020]"
"406","ENSG00000130881","Male_Muscle",20.605522,"Male_Placenta",3.921762,5.25414902791143,"LRP3","chr19","protein_coding","LDL receptor related protein 3 [Source:HGNC Symbol;Acc:HGNC:6695]"
"407","ENSG00000004777","Male_Muscle",12.815527,"Male_Placenta",1.535771,8.34468615438109,"ARHGAP33","chr19","protein_coding","Rho GTPase activating protein 33 [Source:HGNC Symbol;Acc:HGNC:23085]"
"408","ENSG00000128011","Male_Muscle",2.476641,"Male_Placenta",0.2932975,8.44412584491856,"LRFN1","chr19","protein_coding","leucine rich repeat and fibronectin type III domain containing 1 [Source:HGNC Symbol;Acc:HGNC:29290]"
"409","ENSG00000090006","Male_Muscle",211.79986,"Male_Placenta",23.09977,9.16891640046632,"LTBP4","chr19","protein_coding","latent transforming growth factor beta binding protein 4 [Source:HGNC Symbol;Acc:HGNC:6717]"
"410","ENSG00000105722","Male_Muscle",40.89017,"Male_Placenta",11.70846,3.49236107908299,"ERF","chr19","protein_coding","ETS2 repressor factor [Source:HGNC Symbol;Acc:HGNC:3444]"
"411","ENSG00000007047","Male_Muscle",30.891419,"Male_Placenta",8.799239,3.51069211780701,"MARK4","chr19","protein_coding","microtubule affinity regulating kinase 4 [Source:HGNC Symbol;Acc:HGNC:13538]"
"412","ENSG00000283632","Male_Muscle",2.0427691,"Male_Placenta",0.3169091,6.44591493270468,"EXOC3L2","chr19","protein_coding","exocyst complex component 3 like 2 [Source:HGNC Symbol;Acc:HGNC:30162]"
"413","ENSG00000197380","Male_Muscle",33.4196462,"Male_Placenta",0.7764743,43.0402476939675,"DACT3","chr19","protein_coding","dishevelled binding antagonist of beta catenin 3 [Source:HGNC Symbol;Acc:HGNC:30745]"
"414","ENSG00000169169","Male_Muscle",10.781587,"Male_Placenta",1.066077,10.1133285869595,"CPT1C","chr19","protein_coding","carnitine palmitoyltransferase 1C [Source:HGNC Symbol;Acc:HGNC:18540]"
"415","ENSG00000105472","Male_Muscle",19.313291,"Male_Placenta",3.203663,6.02850268583181,"CLEC11A","chr19","protein_coding","C-type lectin domain containing 11A [Source:HGNC Symbol;Acc:HGNC:10576]"
"416","ENSG00000133265","Male_Muscle",27.366339,"Male_Placenta",4.483853,6.10330869455355,"HSPBP1","chr19","protein_coding","HSPA (Hsp70) binding protein 1 [Source:HGNC Symbol;Acc:HGNC:24989]"
"417","ENSG00000196476","Male_Muscle",10.632164,"Male_Placenta",1.366925,7.77816193280538,"C20orf96","chr20","protein_coding","chromosome 20 open reading frame 96 [Source:HGNC Symbol;Acc:HGNC:16227]"
"418","ENSG00000125841","Male_Muscle",17.663782,"Male_Placenta",4.040586,4.37158917048171,"NRSN2","chr20","protein_coding","neurensin 2 [Source:HGNC Symbol;Acc:HGNC:16229]"
"419","ENSG00000088882","Male_Muscle",79.76037,"Male_Placenta",18.64378,4.27812224774161,"CPXM1","chr20","protein_coding","carboxypeptidase X, M14 family member 1 [Source:HGNC Symbol;Acc:HGNC:15771]"
"420","ENSG00000101004","Male_Muscle",27.518103,"Male_Placenta",8.776561,3.13540839059855,"NINL","chr20","protein_coding","ninein like [Source:HGNC Symbol;Acc:HGNC:29163]"
"421","ENSG00000179772","Male_Muscle",3.675596,"Male_Placenta",1.039352,3.53643039124377,"FOXS1","chr20","protein_coding","forkhead box S1 [Source:HGNC Symbol;Acc:HGNC:3735]"
"422","ENSG00000125520","Male_Muscle",38.30932,"Male_Placenta",11.69607,3.27540105351627,"SLC2A4RG","chr20","protein_coding","SLC2A4 regulator [Source:HGNC Symbol;Acc:HGNC:15930]"
"423","ENSG00000154639","Male_Muscle",14.8348071,"Male_Placenta",0.5635732,26.3227688967467,"CXADR","chr21","protein_coding","CXADR Ig-like cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:2559]"
"424","ENSG00000128185","Male_Muscle",24.936859,"Male_Placenta",5.903628,4.22398887599286,"DGCR6L","chr22","protein_coding","DiGeorge syndrome critical region gene 6 like [Source:HGNC Symbol;Acc:HGNC:18551]"
"425","ENSG00000185252","Male_Muscle",20.286161,"Male_Placenta",6.087068,3.33266541461341,"ZNF74","chr22","protein_coding","zinc finger protein 74 [Source:HGNC Symbol;Acc:HGNC:13144]"
"426","ENSG00000244486","Male_Muscle",23.881833,"Male_Placenta",5.250145,4.54879493804457,"SCARF2","chr22","protein_coding","scavenger receptor class F member 2 [Source:HGNC Symbol;Acc:HGNC:19869]"
"427","ENSG00000100036","Male_Muscle",3.5334984,"Male_Placenta",0.6776234,5.21454601479229,"SLC35E4","chr22","protein_coding","solute carrier family 35 member E4 [Source:HGNC Symbol;Acc:HGNC:17058]"
"428","ENSG00000100105","Male_Muscle",38.639759,"Male_Placenta",7.936016,4.86891142860599,"PATZ1","chr22","protein_coding","POZ/BTB and AT hook containing zinc finger 1 [Source:HGNC Symbol;Acc:HGNC:13071]"
"429","ENSG00000128309","Male_Muscle",56.8722,"Male_Placenta",18.31105,3.10589507428575,"MPST","chr22","protein_coding","mercaptopyruvate sulfurtransferase [Source:HGNC Symbol;Acc:HGNC:7223]"
"430","ENSG00000221890","Male_Muscle",11.1609915,"Male_Placenta",0.5497691,20.3012346455994,"NPTXR","chr22","protein_coding","neuronal pentraxin receptor [Source:HGNC Symbol;Acc:HGNC:7954]"
"431","ENSG00000159958","Male_Muscle",1.8403638,"Male_Placenta",0.1821752,10.1021642901998,"TNFRSF13C","chr22","protein_coding","TNF receptor superfamily member 13C [Source:HGNC Symbol;Acc:HGNC:17755]"
"432","ENSG00000183569","Male_Muscle",2.140998,"Male_Placenta",0.6634225,3.22720136866024,"SERHL2","chr22","protein_coding","serine hydrolase like 2 [Source:HGNC Symbol;Acc:HGNC:29446]"
"433","ENSG00000075234","Male_Muscle",36.0042,"Male_Placenta",11.56314,3.11370440901001,"TTC38","chr22","protein_coding","tetratricopeptide repeat domain 38 [Source:HGNC Symbol;Acc:HGNC:26082]"
"434","ENSG00000147155","Male_Muscle",18.456898,"Male_Placenta",6.138015,3.00698157303298,"EBP","chrX","protein_coding","EBP cholestenol delta-isomerase [Source:HGNC Symbol;Acc:HGNC:3133]"
"435","ENSG00000102145","Male_Muscle",1.8703703,"Male_Placenta",0.4257007,4.3936274946224,"GATA1","chrX","protein_coding","GATA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:4170]"
"436","ENSG00000130054","Male_Muscle",2.18654012,"Male_Placenta",0.04256588,51.3683757977046,"FAM155B","chrX","protein_coding","family with sequence similarity 155 member B [Source:HGNC Symbol;Acc:HGNC:30701]"
"437","ENSG00000102385","Male_Muscle",6.0265548,"Male_Placenta",0.1061224,56.7887156717149,"DRP2","chrX","protein_coding","dystrophin related protein 2 [Source:HGNC Symbol;Acc:HGNC:3032]"
"438","ENSG00000196972","Male_Muscle",3.5663196,"Male_Placenta",0.3680618,9.68945867242947,"SMIM10L2B","chrX","protein_coding","small integral membrane protein 10 like 2B [Source:HGNC Symbol;Acc:HGNC:34500]"
"439","ENSG00000235961","Male_Muscle",3.33361801,"Male_Placenta",0.01428735,233.326544810619,"PNMA6A","chrX","protein_coding","PNMA family member 6A [Source:HGNC Symbol;Acc:HGNC:28248]"
"440","ENSG00000067840","Male_Muscle",13.7016672,"Male_Placenta",0.4832527,28.3530070292416,"PDZD4","chrX","protein_coding","PDZ domain containing 4 [Source:HGNC Symbol;Acc:HGNC:21167]"
"441","ENSG00000188807","Male_Stomach",17.586819,"Male_Placenta",5.137954,3.42292262639954,"TMEM201","chr1","protein_coding","transmembrane protein 201 [Source:HGNC Symbol;Acc:HGNC:33719]"
"442","ENSG00000116649","Male_Stomach",17.498544,"Male_Placenta",3.728381,4.69333579373996,"SRM","chr1","protein_coding","spermidine synthase [Source:HGNC Symbol;Acc:HGNC:11296]"
"443","ENSG00000160097","Male_Stomach",10.1846046,"Male_Placenta",0.3605097,28.2505702343099,"FNDC5","chr1","protein_coding","fibronectin type III domain containing 5 [Source:HGNC Symbol;Acc:HGNC:20240]"
"444","ENSG00000183386","Male_Stomach",16.408641,"Male_Placenta",3.196388,5.13349474469307,"FHL3","chr1","protein_coding","four and a half LIM domains 3 [Source:HGNC Symbol;Acc:HGNC:3704]"
"445","ENSG00000117399","Male_Stomach",19.160021,"Male_Placenta",4.381526,4.37291048826368,"CDC20","chr1","protein_coding","cell division cycle 20 [Source:HGNC Symbol;Acc:HGNC:1723]"
"446","ENSG00000186377","Male_Stomach",2.9449323,"Male_Placenta",0.7484217,3.93485691288748,"CYP4X1","chr1","protein_coding","cytochrome P450 family 4 subfamily X member 1 [Source:HGNC Symbol;Acc:HGNC:20244]"
"447","ENSG00000269113","Male_Stomach",5.45417,"Male_Placenta",0.83779,6.51018751715824,"TRABD2B","chr1","protein_coding","TraB domain containing 2B [Source:HGNC Symbol;Acc:HGNC:44200]"
"448","ENSG00000162409","Male_Stomach",35.093843,"Male_Placenta",4.674325,7.50778839725522,"PRKAA2","chr1","protein_coding","protein kinase AMP-activated catalytic subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:9377]"
"449","ENSG00000185483","Male_Stomach",58.747104,"Male_Placenta",5.302745,11.0786213555432,"ROR1","chr1","protein_coding","receptor tyrosine kinase like orphan receptor 1 [Source:HGNC Symbol;Acc:HGNC:10256]"
"450","ENSG00000162437","Male_Stomach",39.882978,"Male_Placenta",9.351641,4.26481063590871,"RAVER2","chr1","protein_coding","ribonucleoprotein, PTB binding 2 [Source:HGNC Symbol;Acc:HGNC:25577]"
"451","ENSG00000162595","Male_Stomach",2.6611191,"Male_Placenta",0.6183227,4.30377066861689,"DIRAS3","chr1","protein_coding","DIRAS family GTPase 3 [Source:HGNC Symbol;Acc:HGNC:687]"
"452","ENSG00000168765","Male_Stomach",13.507084,"Male_Placenta",3.416332,3.95368014584063,"GSTM4","chr1","protein_coding","glutathione S-transferase mu 4 [Source:HGNC Symbol;Acc:HGNC:4636]"
"453","ENSG00000134259","Male_Stomach",1.6922993,"Male_Placenta",0.2432503,6.95702862442513,"NGF","chr1","protein_coding","nerve growth factor [Source:HGNC Symbol;Acc:HGNC:7808]"
"454","ENSG00000092621","Male_Stomach",62.23933,"Male_Placenta",5.72636,10.8689167289517,"PHGDH","chr1","protein_coding","phosphoglycerate dehydrogenase [Source:HGNC Symbol;Acc:HGNC:8923]"
"455","ENSG00000271601","Male_Stomach",44.33957,"Male_Placenta",13.17699,3.36492400768309,"LIX1L","chr1","protein_coding","limb and CNS expressed 1 like [Source:HGNC Symbol;Acc:HGNC:28715]"
"456","ENSG00000272031","Male_Stomach",1.2087504,"Male_Placenta",0.1682083,7.18603303166372,"ANKRD34A","chr1","protein_coding","ankyrin repeat domain 34A [Source:HGNC Symbol;Acc:HGNC:27639]"
"457","ENSG00000116128","Male_Stomach",30.06808,"Male_Placenta",6.729194,4.46830333617964,"BCL9","chr1","protein_coding","BCL9 transcription coactivator [Source:HGNC Symbol;Acc:HGNC:1008]"
"458","ENSG00000213190","Male_Stomach",11.139385,"Male_Placenta",3.083318,3.6127914798279,"MLLT11","chr1","protein_coding","MLLT11 transcription factor 7 cofactor [Source:HGNC Symbol;Acc:HGNC:16997]"
"459","ENSG00000188643","Male_Stomach",41.84518,"Male_Placenta",11.89771,3.51707849661826,"S100A16","chr1","protein_coding","S100 calcium binding protein A16 [Source:HGNC Symbol;Acc:HGNC:20441]"
"460","ENSG00000143595","Male_Stomach",1.44127925,"Male_Placenta",0.07619175,18.916473896452,"AQP10","chr1","protein_coding","aquaporin 10 [Source:HGNC Symbol;Acc:HGNC:16029]"
"461","ENSG00000179085","Male_Stomach",10.320993,"Male_Placenta",2.705715,3.81451594125767,"DPM3","chr1","protein_coding","dolichyl-phosphate mannosyltransferase subunit 3, regulatory [Source:HGNC Symbol;Acc:HGNC:3007]"
"462","ENSG00000254726","Male_Stomach",23.6515153,"Male_Placenta",0.8466007,27.9370372597141,"MEX3A","chr1","protein_coding","mex-3 RNA binding family member A [Source:HGNC Symbol;Acc:HGNC:33482]"
"463","ENSG00000158473","Male_Stomach",1.713011,"Male_Placenta",0.5638547,3.03803621748653,"CD1D","chr1","protein_coding","CD1d molecule [Source:HGNC Symbol;Acc:HGNC:1637]"
"464","ENSG00000085552","Male_Stomach",24.704922,"Male_Placenta",1.816069,13.6035150646809,"IGSF9","chr1","protein_coding","immunoglobulin superfamily member 9 [Source:HGNC Symbol;Acc:HGNC:18132]"
"465","ENSG00000018625","Male_Stomach",47.09465,"Male_Placenta",7.591575,6.20354142585695,"ATP1A2","chr1","protein_coding","ATPase Na+/K+ transporting subunit alpha 2 [Source:HGNC Symbol;Acc:HGNC:800]"
"466","ENSG00000162738","Male_Stomach",26.87239,"Male_Placenta",5.983536,4.49105512192122,"VANGL2","chr1","protein_coding","VANGL planar cell polarity protein 2 [Source:HGNC Symbol;Acc:HGNC:15511]"
"467","ENSG00000188859","Male_Stomach",2.90918372,"Male_Placenta",0.03794407,76.6703129105549,"FAM78B","chr1","protein_coding","family with sequence similarity 78 member B [Source:HGNC Symbol;Acc:HGNC:13495]"
"468","ENSG00000143340","Male_Stomach",2.1859587,"Male_Placenta",0.2326157,9.39729648514696,"FAM163A","chr1","protein_coding","family with sequence similarity 163 member A [Source:HGNC Symbol;Acc:HGNC:28274]"
"469","ENSG00000198756","Male_Stomach",10.3542508,"Male_Placenta",0.2575431,40.2039534353667,"COLGALT2","chr1","protein_coding","collagen beta(1-O)galactosyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:16790]"
"470","ENSG00000196660","Male_Stomach",1.03958989,"Male_Placenta",0.09855417,10.5484109906258,"SLC30A10","chr1","protein_coding","solute carrier family 30 member 10 [Source:HGNC Symbol;Acc:HGNC:25355]"
"471","ENSG00000135744","Male_Stomach",21.6951697,"Male_Placenta",0.3342504,64.9069371345554,"AGT","chr1","protein_coding","angiotensinogen [Source:HGNC Symbol;Acc:HGNC:333]"
"472","ENSG00000130508","Male_Stomach",216.59124,"Male_Placenta",57.23593,3.78418311714337,"PXDN","chr2","protein_coding","peroxidasin [Source:HGNC Symbol;Acc:HGNC:14966]"
"473","ENSG00000176887","Male_Stomach",20.59113445,"Male_Placenta",0.01227289,1677.77389433133,"SOX11","chr2","protein_coding","SRY-box transcription factor 11 [Source:HGNC Symbol;Acc:HGNC:11191]"
"474","ENSG00000196208","Male_Stomach",16.412554,"Male_Placenta",1.798952,9.12339740026415,"GREB1","chr2","protein_coding","growth regulating estrogen receptor binding 1 [Source:HGNC Symbol;Acc:HGNC:24885]"
"475","ENSG00000143867","Male_Stomach",26.649226,"Male_Placenta",3.687543,7.22682447364004,"OSR1","chr2","protein_coding","odd-skipped related transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:8111]"
"476","ENSG00000115138","Male_Stomach",3.4440302,"Male_Placenta",0.6982731,4.93221090716512,"POMC","chr2","protein_coding","proopiomelanocortin [Source:HGNC Symbol;Acc:HGNC:9201]"
"477","ENSG00000084731","Male_Stomach",16.205448,"Male_Placenta",3.397655,4.76959785499116,"KIF3C","chr2","protein_coding","kinesin family member 3C [Source:HGNC Symbol;Acc:HGNC:6321]"
"478","ENSG00000143891","Male_Stomach",18.302605,"Male_Placenta",4.092899,4.47179493068361,"GALM","chr2","protein_coding","galactose mutarotase [Source:HGNC Symbol;Acc:HGNC:24063]"
"479","ENSG00000162881","Male_Stomach",3.74387,"Male_Placenta",0.769262,4.86683340656369,"OXER1","chr2","protein_coding","oxoeicosanoid receptor 1 [Source:HGNC Symbol;Acc:HGNC:24884]"
"480","ENSG00000152518","Male_Stomach",128.90157,"Male_Placenta",15.25646,8.44898292264392,"ZFP36L2","chr2","protein_coding","ZFP36 ring finger protein like 2 [Source:HGNC Symbol;Acc:HGNC:1108]"
"481","ENSG00000075340","Male_Stomach",10.2154427,"Male_Placenta",0.2303511,44.347271187331,"ADD2","chr2","protein_coding","adducin 2 [Source:HGNC Symbol;Acc:HGNC:244]"
"482","ENSG00000114993","Male_Stomach",43.93372,"Male_Placenta",12.76427,3.44192969907406,"RTKN","chr2","protein_coding","rhotekin [Source:HGNC Symbol;Acc:HGNC:10466]"
"483","ENSG00000152284","Male_Stomach",13.129808,"Male_Placenta",2.051342,6.40059434263034,"TCF7L1","chr2","protein_coding","transcription factor 7 like 1 [Source:HGNC Symbol;Acc:HGNC:11640]"
"484","ENSG00000068615","Male_Stomach",21.670904,"Male_Placenta",3.667373,5.90910823633156,"REEP1","chr2","protein_coding","receptor accessory protein 1 [Source:HGNC Symbol;Acc:HGNC:25786]"
"485","ENSG00000173272","Male_Stomach",25.080976,"Male_Placenta",2.860311,8.76861851735703,"MZT2A","chr2","protein_coding","mitotic spindle organizing protein 2A [Source:HGNC Symbol;Acc:HGNC:33187]"
"486","ENSG00000116106","Male_Stomach",31.490553,"Male_Placenta",5.584629,5.63879050873388,"EPHA4","chr2","protein_coding","EPH receptor A4 [Source:HGNC Symbol;Acc:HGNC:3388]"
"487","ENSG00000134115","Male_Stomach",4.369445,"Male_Placenta",1.162474,3.75874643217827,"CNTN6","chr3","protein_coding","contactin 6 [Source:HGNC Symbol;Acc:HGNC:2176]"
"488","ENSG00000125046","Male_Stomach",3.5697776,"Male_Placenta",0.1711937,20.8522720170193,"SSUH2","chr3","protein_coding","ssu-2 homolog [Source:HGNC Symbol;Acc:HGNC:24809]"
"489","ENSG00000182533","Male_Stomach",6.261238,"Male_Placenta",0.006136443,1020.33669994164,"CAV3","chr3","protein_coding","caveolin 3 [Source:HGNC Symbol;Acc:HGNC:1529]"
"490","ENSG00000114026","Male_Stomach",33.602873,"Male_Placenta",9.368848,3.58666006749176,"OGG1","chr3","protein_coding","8-oxoguanine DNA glycosylase [Source:HGNC Symbol;Acc:HGNC:8125]"
"491","ENSG00000157087","Male_Stomach",1.83679789,"Male_Placenta",0.06116895,30.0282723505962,"ATP2B2","chr3","protein_coding","ATPase plasma membrane Ca2+ transporting 2 [Source:HGNC Symbol;Acc:HGNC:815]"
"492","ENSG00000144712","Male_Stomach",20.387738,"Male_Placenta",1.517577,13.4344010221557,"CAND2","chr3","protein_coding","cullin associated and neddylation dissociated 2 (putative) [Source:HGNC Symbol;Acc:HGNC:30689]"
"493","ENSG00000249992","Male_Stomach",1.9822833,"Male_Placenta",0.1920009,10.3243437921385,"TMEM158","chr3","protein_coding","transmembrane protein 158 [Source:HGNC Symbol;Acc:HGNC:30293]"
"494","ENSG00000183763","Male_Stomach",5.772262,"Male_Placenta",1.769072,3.26287567719121,"TRAIP","chr3","protein_coding","TRAF interacting protein [Source:HGNC Symbol;Acc:HGNC:30764]"
"495","ENSG00000121440","Male_Stomach",80.53161,"Male_Placenta",23.82499,3.3801319538854,"PDZRN3","chr3","protein_coding","PDZ domain containing ring finger 3 [Source:HGNC Symbol;Acc:HGNC:17704]"
"496","ENSG00000082684","Male_Stomach",16.677897,"Male_Placenta",3.186764,5.23348983482931,"SEMA5B","chr3","protein_coding","semaphorin 5B [Source:HGNC Symbol;Acc:HGNC:10737]"
"497","ENSG00000114115","Male_Stomach",25.8172,"Male_Placenta",6.69549,3.85590897753562,"RBP1","chr3","protein_coding","retinol binding protein 1 [Source:HGNC Symbol;Acc:HGNC:9919]"
"498","ENSG00000154310","Male_Stomach",33.04401,"Male_Placenta",10.59919,3.11759766548199,"TNIK","chr3","protein_coding","TRAF2 and NCK interacting kinase [Source:HGNC Symbol;Acc:HGNC:30765]"
"499","ENSG00000163975","Male_Stomach",13.63926,"Male_Placenta",1.149515,11.8652301187892,"MELTF","chr3","protein_coding","melanotransferrin [Source:HGNC Symbol;Acc:HGNC:7037]"
"500","ENSG00000132464","Male_Stomach",1.0588239,"Male_Placenta",0.00820217,129.090704045393,"ENAM","chr4","protein_coding","enamelin [Source:HGNC Symbol;Acc:HGNC:3344]"
"501","ENSG00000168785","Male_Stomach",30.477874,"Male_Placenta",7.442653,4.09502821104249,"TSPAN5","chr4","protein_coding","tetraspanin 5 [Source:HGNC Symbol;Acc:HGNC:17753]"
"502","ENSG00000164035","Male_Stomach",24.9420472,"Male_Placenta",0.5826275,42.8095948097198,"EMCN","chr4","protein_coding","endomucin [Source:HGNC Symbol;Acc:HGNC:16041]"
"503","ENSG00000138796","Male_Stomach",40.3769,"Male_Placenta",10.34094,3.90456766986367,"HADH","chr4","protein_coding","hydroxyacyl-CoA dehydrogenase [Source:HGNC Symbol;Acc:HGNC:4799]"
"504","ENSG00000145362","Male_Stomach",150.842319,"Male_Placenta",3.599137,41.9106910906698,"ANK2","chr4","protein_coding","ankyrin 2 [Source:HGNC Symbol;Acc:HGNC:493]"
"505","ENSG00000197465","Male_Stomach",2.0555102,"Male_Placenta",0.1854429,11.0843294620608,"GYPE","chr4","protein_coding","glycophorin E (MNS blood group) [Source:HGNC Symbol;Acc:HGNC:4705]"
"506","ENSG00000151617","Male_Stomach",40.46348,"Male_Placenta",10.15252,3.98556023529134,"EDNRA","chr4","protein_coding","endothelin receptor type A [Source:HGNC Symbol;Acc:HGNC:3179]"
"507","ENSG00000154553","Male_Stomach",133.82457,"Male_Placenta",22.80876,5.86724442714115,"PDLIM3","chr4","protein_coding","PDZ and LIM domain 3 [Source:HGNC Symbol;Acc:HGNC:20767]"
"508","ENSG00000215218","Male_Stomach",1.70018658,"Male_Placenta",0.05912634,28.7551466909672,"UBE2QL1","chr5","protein_coding","ubiquitin conjugating enzyme E2 Q family like 1 [Source:HGNC Symbol;Acc:HGNC:37269]"
"509","ENSG00000112902","Male_Stomach",115.62244,"Male_Placenta",30.12487,3.83810585738627,"SEMA5A","chr5","protein_coding","semaphorin 5A [Source:HGNC Symbol;Acc:HGNC:10736]"
"510","ENSG00000164588","Male_Stomach",2.019509719,"Male_Placenta",0.006660041,303.227820819722,"HCN1","chr5","protein_coding","hyperpolarization activated cyclic nucleotide gated potassium channel 1 [Source:HGNC Symbol;Acc:HGNC:4845]"
"511","ENSG00000181104","Male_Stomach",26.323684,"Male_Placenta",3.208621,8.20404902916237,"F2R","chr5","protein_coding","coagulation factor II thrombin receptor [Source:HGNC Symbol;Acc:HGNC:3537]"
"512","ENSG00000184349","Male_Stomach",22.31794,"Male_Placenta",4.29695,5.19390265188099,"EFNA5","chr5","protein_coding","ephrin A5 [Source:HGNC Symbol;Acc:HGNC:3225]"
"513","ENSG00000064692","Male_Stomach",21.169098,"Male_Placenta",3.495253,6.0565280968216,"SNCAIP","chr5","protein_coding","synuclein alpha interacting protein [Source:HGNC Symbol;Acc:HGNC:11139]"
"514","ENSG00000112984","Male_Stomach",20.33815,"Male_Placenta",6.71886,3.02702392965473,"KIF20A","chr5","protein_coding","kinesin family member 20A [Source:HGNC Symbol;Acc:HGNC:9787]"
"515","ENSG00000170469","Male_Stomach",2.6063805,"Male_Placenta",0.8045248,3.23965215242588,"SPATA24","chr5","protein_coding","spermatogenesis associated 24 [Source:HGNC Symbol;Acc:HGNC:27322]"
"516","ENSG00000113211","Male_Stomach",1.1022236,"Male_Placenta",0.2582749,4.26763731202684,"PCDHB6","chr5","protein_coding","protocadherin beta 6 [Source:HGNC Symbol;Acc:HGNC:8691]"
"517","ENSG00000145864","Male_Stomach",3.0223588,"Male_Placenta",0.3591973,8.41420244528564,"GABRB2","chr5","protein_coding","gamma-aminobutyric acid type A receptor subunit beta2 [Source:HGNC Symbol;Acc:HGNC:4082]"
"518","ENSG00000204767","Male_Stomach",1.783285,"Male_Placenta",0.25772,6.91946686326246,"INSYN2B","chr5","protein_coding","inhibitory synaptic factor family member 2B [Source:HGNC Symbol;Acc:HGNC:37271]"
"519","ENSG00000113758","Male_Stomach",122.474696,"Male_Placenta",6.385822,19.1791590808513,"DBN1","chr5","protein_coding","drebrin 1 [Source:HGNC Symbol;Acc:HGNC:2695]"
"520","ENSG00000050767","Male_Stomach",12.3232373,"Male_Placenta",0.3957544,31.1385983327033,"COL23A1","chr5","protein_coding","collagen type XXIII alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:22990]"
"521","ENSG00000187566","Male_Stomach",1.6035288,"Male_Placenta",0.3583756,4.47443631765109,"NHLRC1","chr6","protein_coding","NHL repeat containing E3 ubiquitin protein ligase 1 [Source:HGNC Symbol;Acc:HGNC:21576]"
"522","ENSG00000137310","Male_Stomach",2.4633623,"Male_Placenta",0.4945695,4.98082130014083,"TCF19","chr6","protein_coding","transcription factor 19 [Source:HGNC Symbol;Acc:HGNC:11629]"
"523","ENSG00000146197","Male_Stomach",20.836981,"Male_Placenta",2.131558,9.77546986758043,"SCUBE3","chr6","protein_coding","signal peptide, CUB domain and EGF like domain containing 3 [Source:HGNC Symbol;Acc:HGNC:13655]"
"524","ENSG00000221821","Male_Stomach",1.9788318,"Male_Placenta",0.6326775,3.12771008926349,"C6orf226","chr6","protein_coding","chromosome 6 open reading frame 226 [Source:HGNC Symbol;Acc:HGNC:34431]"
"525","ENSG00000112667","Male_Stomach",13.830854,"Male_Placenta",1.930861,7.16305005901512,"DNPH1","chr6","protein_coding","2'-deoxynucleoside 5'-phosphate N-hydrolase 1 [Source:HGNC Symbol;Acc:HGNC:21218]"
"526","ENSG00000112077","Male_Stomach",1.723124,"Male_Placenta",0.2992221,5.7586789211091,"RHAG","chr6","protein_coding","Rh associated glycoprotein [Source:HGNC Symbol;Acc:HGNC:10006]"
"527","ENSG00000112309","Male_Stomach",1.9874512,"Male_Placenta",0.1774225,11.2017990953797,"B3GAT2","chr6","protein_coding","beta-1,3-glucuronyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:922]"
"528","ENSG00000112320","Male_Stomach",22.422985,"Male_Placenta",6.497423,3.45105821184799,"SOBP","chr6","protein_coding","sine oculis binding protein homolog [Source:HGNC Symbol;Acc:HGNC:29256]"
"529","ENSG00000203778","Male_Stomach",10.550034,"Male_Placenta",3.286397,3.21021288663542,"FAM229B","chr6","protein_coding","family with sequence similarity 229 member B [Source:HGNC Symbol;Acc:HGNC:33858]"
