"","ensembl","Tissue.x","nCPMs","Tissue.y","nCPMs_4","nCPM_ratio","hgnc_symbol","seqnames","gene_type","description"
"828","ENSG00000142089","Stomach",268.08756,"Placenta",47.27595,5.67069641117735,"IFITM3","chr11","protein_coding","interferon induced transmembrane protein 3 [Source:HGNC Symbol;Acc:HGNC:5414]"
"829","ENSG00000170743","Stomach",1.347392315,"Placenta",0.008750887,153.972084772664,"SYT9","chr11","protein_coding","synaptotagmin 9 [Source:HGNC Symbol;Acc:HGNC:19265]"
"830","ENSG00000183801","Stomach",24.751631,"Placenta",2.434614,10.1665524801878,"OLFML1","chr11","protein_coding","olfactomedin like 1 [Source:HGNC Symbol;Acc:HGNC:24473]"
"831","ENSG00000166402","Stomach",33.307172,"Placenta",8.637485,3.85611922915062,"TUB","chr11","protein_coding","TUB bipartite transcription factor [Source:HGNC Symbol;Acc:HGNC:12406]"
"832","ENSG00000129170","Stomach",2.48328,"Placenta",0.01331803,186.460009475876,"CSRP3","chr11","protein_coding","cysteine and glycine rich protein 3 [Source:HGNC Symbol;Acc:HGNC:2472]"
"833","ENSG00000171714","Stomach",23.65934,"Placenta",1.25438,18.8613817184585,"ANO5","chr11","protein_coding","anoctamin 5 [Source:HGNC Symbol;Acc:HGNC:27337]"
"834","ENSG00000066382","Stomach",29.674529,"Placenta",4.406515,6.73423986982911,"MPPED2","chr11","protein_coding","metallophosphoesterase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:1180]"
"835","ENSG00000179241","Stomach",19.51686,"Placenta",1.957808,9.96873033515033,"LDLRAD3","chr11","protein_coding","low density lipoprotein receptor class A domain containing 3 [Source:HGNC Symbol;Acc:HGNC:27046]"
"836","ENSG00000166352","Stomach",32.13835,"Placenta",2.671948,12.0280596778081,"C11orf74","chr11","protein_coding","intraflagellar transport associated protein [Source:HGNC Symbol;Acc:HGNC:25142]"
"837","ENSG00000109991","Stomach",1.3033834,"Placenta",0.0830602,15.692033007385,"P2RX3","chr11","protein_coding","purinergic receptor P2X 3 [Source:HGNC Symbol;Acc:HGNC:8534]"
"838","ENSG00000134809","Stomach",16.05414,"Placenta",3.565479,4.50266009139305,"TIMM10","chr11","protein_coding","translocase of inner mitochondrial membrane 10 [Source:HGNC Symbol;Acc:HGNC:11814]"
"839","ENSG00000189057","Stomach",13.979904,"Placenta",2.252794,6.20558470947632,"FAM111B","chr11","protein_coding","FAM111 trypsin like peptidase B [Source:HGNC Symbol;Acc:HGNC:24200]"
"840","ENSG00000166902","Stomach",46.31374,"Placenta",11.1349,4.1593314713199,"MRPL16","chr11","protein_coding","mitochondrial ribosomal protein L16 [Source:HGNC Symbol;Acc:HGNC:14476]"
"841","ENSG00000187049","Stomach",15.12518,"Placenta",3.85217,3.92640511711581,"TMEM216","chr11","protein_coding","transmembrane protein 216 [Source:HGNC Symbol;Acc:HGNC:25018]"
"842","ENSG00000168002","Stomach",65.30054,"Placenta",19.95939,3.27167012619123,"POLR2G","chr11","protein_coding","RNA polymerase II subunit G [Source:HGNC Symbol;Acc:HGNC:9194]"
"843","ENSG00000168569","Stomach",20.86182,"Placenta",3.843742,5.42747666206525,"TMEM223","chr11","protein_coding","transmembrane protein 223 [Source:HGNC Symbol;Acc:HGNC:28464]"
"844","ENSG00000146670","Stomach",14.2886,"Placenta",4.327589,3.30174607616389,"CDCA5","chr11","protein_coding","cell division cycle associated 5 [Source:HGNC Symbol;Acc:HGNC:14626]"
"845","ENSG00000174547","Stomach",40.41775,"Placenta",9.15577,4.41445667595407,"MRPL11","chr11","protein_coding","mitochondrial ribosomal protein L11 [Source:HGNC Symbol;Acc:HGNC:14042]"
"846","ENSG00000087884","Stomach",29.901887,"Placenta",3.866686,7.73320797189117,"AAMDC","chr11","protein_coding","adipogenesis associated Mth938 domain containing [Source:HGNC Symbol;Acc:HGNC:30205]"
"847","ENSG00000171204","Stomach",50.75908,"Placenta",13.3566,3.80029947741192,"TMEM126B","chr11","protein_coding","transmembrane protein 126B [Source:HGNC Symbol;Acc:HGNC:30883]"
"848","ENSG00000171202","Stomach",22.924464,"Placenta",6.349344,3.61052480382225,"TMEM126A","chr11","protein_coding","transmembrane protein 126A [Source:HGNC Symbol;Acc:HGNC:25382]"
"849","ENSG00000149196","Stomach",81.97998,"Placenta",23.54428,3.48194890648599,"HIKESHI","chr11","protein_coding","heat shock protein nuclear import factor hikeshi [Source:HGNC Symbol;Acc:HGNC:26938]"
"850","ENSG00000166002","Stomach",7.579791,"Placenta",2.402869,3.15447533760684,"SMCO4","chr11","protein_coding","single-pass membrane protein with coiled-coil domains 4 [Source:HGNC Symbol;Acc:HGNC:24810]"
"851","ENSG00000170290","Stomach",7.564268,"Placenta",0.04642836,162.923437312884,"SLN","chr11","protein_coding","sarcolipin [Source:HGNC Symbol;Acc:HGNC:11089]"
"852","ENSG00000150773","Stomach",3.4127194,"Placenta",0.9765423,3.49469695270753,"PIH1D2","chr11","protein_coding","PIH1 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25210]"
"853","ENSG00000149294","Stomach",157.1957719,"Placenta",0.7910241,198.72437755057,"NCAM1","chr11","protein_coding","neural cell adhesion molecule 1 [Source:HGNC Symbol;Acc:HGNC:7656]"
"854","ENSG00000188486","Stomach",37.34339,"Placenta",10.17607,3.66972613199398,"H2AFX","chr11","protein_coding","H2A.X variant histone [Source:HGNC Symbol;Acc:HGNC:4739]"
"855","ENSG00000183715","Stomach",2.004998198,"Placenta",0.007431105,269.811582261319,"OPCML","chr11","protein_coding","opioid binding protein/cell adhesion molecule like [Source:HGNC Symbol;Acc:HGNC:8143]"
"856","ENSG00000151500","Stomach",24.04432,"Placenta",6.662871,3.60870261483376,"THYN1","chr11","protein_coding","thymocyte nuclear protein 1 [Source:HGNC Symbol;Acc:HGNC:29560]"
"857","ENSG00000111206","Stomach",15.592751,"Placenta",4.613531,3.37978676202674,"FOXM1","chr12","protein_coding","forkhead box M1 [Source:HGNC Symbol;Acc:HGNC:3818]"
"858","ENSG00000111247","Stomach",23.456352,"Placenta",3.574174,6.56273365538443,"RAD51AP1","chr12","protein_coding","RAD51 associated protein 1 [Source:HGNC Symbol;Acc:HGNC:16956]"
"859","ENSG00000130035","Stomach",2.943187,"Placenta",0.2696957,10.9129919386924,"GALNT8","chr12","protein_coding","polypeptide N-acetylgalactosaminyltransferase 8 [Source:HGNC Symbol;Acc:HGNC:4130]"
"860","ENSG00000111639","Stomach",136.39514,"Placenta",21.56074,6.32608806562298,"MRPL51","chr12","protein_coding","mitochondrial ribosomal protein L51 [Source:HGNC Symbol;Acc:HGNC:14044]"
"861","ENSG00000139200","Stomach",3.43647758,"Placenta",0.08178921,42.016270605866,"PIANP","chr12","protein_coding","PILR alpha associated neural protein [Source:HGNC Symbol;Acc:HGNC:25338]"
"862","ENSG00000110811","Stomach",21.276946,"Placenta",3.690545,5.76525851872826,"P3H3","chr12","protein_coding","prolyl 3-hydroxylase 3 [Source:HGNC Symbol;Acc:HGNC:19318]"
"863","ENSG00000111664","Stomach",2.3919137,"Placenta",0.3794108,6.30428469616574,"GNB3","chr12","protein_coding","G protein subunit beta 3 [Source:HGNC Symbol;Acc:HGNC:4400]"
"864","ENSG00000111665","Stomach",10.361735,"Placenta",1.938498,5.34523894272782,"CDCA3","chr12","protein_coding","cell division cycle associated 3 [Source:HGNC Symbol;Acc:HGNC:14624]"
"865","ENSG00000111678","Stomach",213.67417,"Placenta",17.12409,12.4779868594477,"C12orf57","chr12","protein_coding","chromosome 12 open reading frame 57 [Source:HGNC Symbol;Acc:HGNC:29521]"
"866","ENSG00000139187","Stomach",1.6245869,"Placenta",0.5106522,3.18139606565878,"KLRG1","chr12","protein_coding","killer cell lectin like receptor G1 [Source:HGNC Symbol;Acc:HGNC:6380]"
"867","ENSG00000111341","Stomach",442.59916,"Placenta",30.00043,14.7530938723212,"MGP","chr12","protein_coding","matrix Gla protein [Source:HGNC Symbol;Acc:HGNC:7060]"
"868","ENSG00000121361","Stomach",18.21963,"Placenta",5.189284,3.51101038216448,"KCNJ8","chr12","protein_coding","potassium inwardly rectifying channel subfamily J member 8 [Source:HGNC Symbol;Acc:HGNC:6269]"
"869","ENSG00000152944","Stomach",45.77441,"Placenta",14.6383,3.12703046118743,"MED21","chr12","protein_coding","mediator complex subunit 21 [Source:HGNC Symbol;Acc:HGNC:11473]"
"870","ENSG00000087494","Stomach",1.7664006,"Placenta",0.5310066,3.32651345576496,"PTHLH","chr12","protein_coding","parathyroid hormone like hormone [Source:HGNC Symbol;Acc:HGNC:9607]"
"871","ENSG00000110900","Stomach",10.221937,"Placenta",1.853722,5.51427722171933,"TSPAN11","chr12","protein_coding","tetraspanin 11 [Source:HGNC Symbol;Acc:HGNC:30795]"
"872","ENSG00000139174","Stomach",28.330823,"Placenta",5.428257,5.21913811376285,"PRICKLE1","chr12","protein_coding","prickle planar cell polarity protein 1 [Source:HGNC Symbol;Acc:HGNC:17019]"
"873","ENSG00000167552","Stomach",472.98992,"Placenta",51.73934,9.14178495512312,"TUBA1A","chr12","protein_coding","tubulin alpha 1a [Source:HGNC Symbol;Acc:HGNC:20766]"
"874","ENSG00000135451","Stomach",10.97336,"Placenta",2.363266,4.64330295447064,"TROAP","chr12","protein_coding","trophinin associated protein [Source:HGNC Symbol;Acc:HGNC:12327]"
"875","ENSG00000135519","Stomach",1.372859,"Placenta",0.2119137,6.47838719252224,"KCNH3","chr12","protein_coding","potassium voltage-gated channel subfamily H member 3 [Source:HGNC Symbol;Acc:HGNC:6252]"
"876","ENSG00000167779","Stomach",14.8938533,"Placenta",0.7789952,19.1193133154094,"IGFBP6","chr12","protein_coding","insulin like growth factor binding protein 6 [Source:HGNC Symbol;Acc:HGNC:5475]"
"877","ENSG00000135390","Stomach",292.07391,"Placenta",31.96445,9.13746083539682,"ATP5MC2","chr12","protein_coding","ATP synthase membrane subunit c locus 2 [Source:HGNC Symbol;Acc:HGNC:842]"
"878","ENSG00000135414","Stomach",13.214635,"Placenta",3.536216,3.73694225692096,"GDF11","chr12","protein_coding","growth differentiation factor 11 [Source:HGNC Symbol;Acc:HGNC:4216]"
"879","ENSG00000196531","Stomach",572.7747,"Placenta",163.8674,3.49535478075566,"NACA","chr12","protein_coding","nascent polypeptide associated complex subunit alpha [Source:HGNC Symbol;Acc:HGNC:7629]"
"880","ENSG00000240771","Stomach",21.916354,"Placenta",4.768836,4.59574495746971,"ARHGEF25","chr12","protein_coding","Rho guanine nucleotide exchange factor 25 [Source:HGNC Symbol;Acc:HGNC:30275]"
"881","ENSG00000135454","Stomach",1.903316,"Placenta",0.350678,5.42753180980843,"B4GALNT1","chr12","protein_coding","beta-1,4-N-acetyl-galactosaminyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:4117]"
"882","ENSG00000198812","Stomach",0.003041172,"Placenta",0,Inf,"LRRC10","chr12","protein_coding","leucine rich repeat containing 10 [Source:HGNC Symbol;Acc:HGNC:20264]"
"883","ENSG00000111058","Stomach",18.937605,"Placenta",4.791224,3.95256097398076,"ACSS3","chr12","protein_coding","acyl-CoA synthetase short chain family member 3 [Source:HGNC Symbol;Acc:HGNC:24723]"
"884","ENSG00000184752","Stomach",129.68806,"Placenta",16.97234,7.64114199927647,"NDUFA12","chr12","protein_coding","NADH:ubiquinone oxidoreductase subunit A12 [Source:HGNC Symbol;Acc:HGNC:23987]"
"885","ENSG00000204954","Stomach",13.518594,"Placenta",4.467603,3.0259165821135,"C12orf73","chr12","protein_coding","chromosome 12 open reading frame 73 [Source:HGNC Symbol;Acc:HGNC:34450]"
"886","ENSG00000189046","Stomach",24.121928,"Placenta",2.443258,9.87285337856256,"ALKBH2","chr12","protein_coding","alkB homolog 2, alpha-ketoglutarate dependent dioxygenase [Source:HGNC Symbol;Acc:HGNC:32487]"
"887","ENSG00000204856","Stomach",11.134074,"Placenta",1.832078,6.07729256068792,"FAM216A","chr12","protein_coding","family with sequence similarity 216 member A [Source:HGNC Symbol;Acc:HGNC:30180]"
"888","ENSG00000111237","Stomach",117.4458,"Placenta",34.5693,3.39740174085099,"VPS29","chr12","protein_coding","VPS29 retromer complex component [Source:HGNC Symbol;Acc:HGNC:14340]"
"889","ENSG00000135116","Stomach",1.6026806,"Placenta",0.1594052,10.0541299781939,"HRK","chr12","protein_coding","harakiri, BCL2 interacting protein [Source:HGNC Symbol;Acc:HGNC:5185]"
"890","ENSG00000224982","Stomach",1.737124,"Placenta",0.35947,4.83245889782179,"TMEM233","chr12","protein_coding","transmembrane protein 233 [Source:HGNC Symbol;Acc:HGNC:37219]"
"891","ENSG00000089157","Stomach",1286.426,"Placenta",386.348,3.32970793170924,"RPLP0","chr12","protein_coding","ribosomal protein lateral stalk subunit P0 [Source:HGNC Symbol;Acc:HGNC:10371]"
"892","ENSG00000088986","Stomach",461.76807,"Placenta",80.46949,5.73842421519013,"DYNLL1","chr12","protein_coding","dynein light chain LC8-type 1 [Source:HGNC Symbol;Acc:HGNC:15476]"
"893","ENSG00000198598","Stomach",2.5802334,"Placenta",0.3849447,6.70286771060882,"MMP17","chr12","protein_coding","matrix metallopeptidase 17 [Source:HGNC Symbol;Acc:HGNC:7163]"
"894","ENSG00000132970","Stomach",23.0846784,"Placenta",0.9108732,25.343459880036,"WASF3","chr13","protein_coding","WASP family member 3 [Source:HGNC Symbol;Acc:HGNC:12734]"
"895","ENSG00000122033","Stomach",65.08796,"Placenta",19.38466,3.3577044941722,"MTIF3","chr13","protein_coding","mitochondrial translational initiation factor 3 [Source:HGNC Symbol;Acc:HGNC:29788]"
"896","ENSG00000186184","Stomach",116.02857,"Placenta",29.81315,3.89185879385439,"POLR1D","chr13","protein_coding","RNA polymerase I and III subunit D [Source:HGNC Symbol;Acc:HGNC:20422]"
"897","ENSG00000102781","Stomach",36.38909,"Placenta",10.92566,3.33060794496625,"KATNAL1","chr13","protein_coding","katanin catalytic subunit A1 like 1 [Source:HGNC Symbol;Acc:HGNC:28361]"
"898","ENSG00000189403","Stomach",467.87682,"Placenta",93.41782,5.00843222417307,"HMGB1","chr13","protein_coding","high mobility group box 1 [Source:HGNC Symbol;Acc:HGNC:4983]"
"899","ENSG00000102802","Stomach",4.225372,"Placenta",1.091524,3.87107567034715,"MEDAG","chr13","protein_coding","mesenteric estrogen dependent adipogenesis [Source:HGNC Symbol;Acc:HGNC:25926]"
"900","ENSG00000139684","Stomach",152.45872,"Placenta",29.90983,5.09727805206516,"ESD","chr13","protein_coding","esterase D [Source:HGNC Symbol;Acc:HGNC:3465]"
"901","ENSG00000118922","Stomach",63.500812,"Placenta",6.313516,10.0579157477387,"KLF12","chr13","protein_coding","Kruppel like factor 12 [Source:HGNC Symbol;Acc:HGNC:6346]"
"902","ENSG00000136158","Stomach",31.154417,"Placenta",9.278065,3.35785716094897,"SPRY2","chr13","protein_coding","sprouty RTK signaling antagonist 2 [Source:HGNC Symbol;Acc:HGNC:11270]"
"903","ENSG00000165821","Stomach",11.62266,"Placenta",1.07842,10.7774892898871,"SALL2","chr14","protein_coding","spalt like transcription factor 2 [Source:HGNC Symbol;Acc:HGNC:10526]"
"904","ENSG00000092054","Stomach",18.29163,"Placenta",0.01230325,1486.73155467051,"MYH7","chr14","protein_coding","myosin heavy chain 7 [Source:HGNC Symbol;Acc:HGNC:7577]"
"905","ENSG00000165410","Stomach",145.62463,"Placenta",27.94002,5.21204458694017,"CFL2","chr14","protein_coding","cofilin 2 [Source:HGNC Symbol;Acc:HGNC:1875]"
"906","ENSG00000165502","Stomach",331.43847,"Placenta",50.56408,6.55482053663391,"RPL36AL","chr14","protein_coding","ribosomal protein L36a like [Source:HGNC Symbol;Acc:HGNC:10346]"
"907","ENSG00000165506","Stomach",13.1964,"Placenta",4.023614,3.27973806632545,"DNAAF2","chr14","protein_coding","dynein axonemal assembly factor 2 [Source:HGNC Symbol;Acc:HGNC:20188]"
"908","ENSG00000100479","Stomach",11.260137,"Placenta",3.278321,3.43472680070072,"POLE2","chr14","protein_coding","DNA polymerase epsilon 2, accessory subunit [Source:HGNC Symbol;Acc:HGNC:9178]"
"909","ENSG00000100526","Stomach",13.37382,"Placenta",1.402644,9.53472156869455,"CDKN3","chr14","protein_coding","cyclin dependent kinase inhibitor 3 [Source:HGNC Symbol;Acc:HGNC:1791]"
"910","ENSG00000126787","Stomach",16.836518,"Placenta",4.788738,3.51585699614387,"DLGAP5","chr14","protein_coding","DLG associated protein 5 [Source:HGNC Symbol;Acc:HGNC:16864]"
"911","ENSG00000165617","Stomach",41.200716,"Placenta",9.829646,4.19147505413725,"DACT1","chr14","protein_coding","dishevelled binding antagonist of beta catenin 1 [Source:HGNC Symbol;Acc:HGNC:17748]"
"912","ENSG00000165898","Stomach",34.490931,"Placenta",8.642844,3.99069229989573,"ISCA2","chr14","protein_coding","iron-sulfur cluster assembly 2 [Source:HGNC Symbol;Acc:HGNC:19857]"
"913","ENSG00000165948","Stomach",3.3986025,"Placenta",0.6838514,4.96979680088393,"IFI27L1","chr14","protein_coding","interferon alpha inducible protein 27 like 1 [Source:HGNC Symbol;Acc:HGNC:19754]"
"914","ENSG00000156411","Stomach",256.86835,"Placenta",23.22385,11.0605412108673,"ATP5MPL","chr14","protein_coding","ATP synthase membrane subunit j [Source:HGNC Symbol;Acc:HGNC:1188]"
"915","ENSG00000186297","Stomach",1.050629654,"Placenta",0.003330021,315.502410945757,"GABRA5","chr15","protein_coding","gamma-aminobutyric acid type A receptor subunit alpha5 [Source:HGNC Symbol;Acc:HGNC:4079]"
"916","ENSG00000137876","Stomach",161.79131,"Placenta",41.23312,3.92381925015619,"RSL24D1","chr15","protein_coding","ribosomal L24 domain containing 1 [Source:HGNC Symbol;Acc:HGNC:18479]"
"917","ENSG00000128918","Stomach",12.32912,"Placenta",3.914128,3.14990209824513,"ALDH1A2","chr15","protein_coding","aldehyde dehydrogenase 1 family member A2 [Source:HGNC Symbol;Acc:HGNC:15472]"
"918","ENSG00000157456","Stomach",36.67493,"Placenta",6.16874,5.94528704403168,"CCNB2","chr15","protein_coding","cyclin B2 [Source:HGNC Symbol;Acc:HGNC:1580]"
"919","ENSG00000140307","Stomach",82.47882,"Placenta",15.13051,5.45115928015645,"GTF2A2","chr15","protein_coding","general transcription factor IIA subunit 2 [Source:HGNC Symbol;Acc:HGNC:4647]"
"920","ENSG00000171914","Stomach",126.8968,"Placenta",11.69551,10.8500441622469,"TLN2","chr15","protein_coding","talin 2 [Source:HGNC Symbol;Acc:HGNC:15447]"
"921","ENSG00000138615","Stomach",26.818681,"Placenta",2.254308,11.8966356859843,"CILP","chr15","protein_coding","cartilage intermediate layer protein [Source:HGNC Symbol;Acc:HGNC:1980]"
"922","ENSG00000137818","Stomach",1655.93864,"Placenta",66.72763,24.8163862555886,"RPLP1","chr15","protein_coding","ribosomal protein lateral stalk subunit P1 [Source:HGNC Symbol;Acc:HGNC:10372]"
"923","ENSG00000167178","Stomach",5.7300031,"Placenta",0.1126792,50.8523587316914,"ISLR2","chr15","protein_coding","immunoglobulin superfamily containing leucine rich repeat 2 [Source:HGNC Symbol;Acc:HGNC:29286]"
"924","ENSG00000136378","Stomach",22.654035,"Placenta",3.217628,7.04060102659475,"ADAMTS7","chr15","protein_coding","ADAM metallopeptidase with thrombospondin type 1 motif 7 [Source:HGNC Symbol;Acc:HGNC:223]"
"925","ENSG00000140557","Stomach",13.486369635,"Placenta",0.001536244,8778.7940164453,"ST8SIA2","chr15","protein_coding","ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:10870]"
"926","ENSG00000161981","Stomach",19.917631,"Placenta",2.680955,7.42930448291747,"SNRNP25","chr16","protein_coding","small nuclear ribonucleoprotein U11/U12 subunit 25 [Source:HGNC Symbol;Acc:HGNC:14161]"
"927","ENSG00000086506","Stomach",1.3544071,"Placenta",0.2791766,4.85143489819705,"HBQ1","chr16","protein_coding","hemoglobin subunit theta 1 [Source:HGNC Symbol;Acc:HGNC:4833]"
"928","ENSG00000140990","Stomach",162.49441,"Placenta",21.59715,7.52388208629379,"NDUFB10","chr16","protein_coding","NADH:ubiquinone oxidoreductase subunit B10 [Source:HGNC Symbol;Acc:HGNC:7696]"
"929","ENSG00000065057","Stomach",11.563445,"Placenta",3.413913,3.38715280676455,"NTHL1","chr16","protein_coding","nth like DNA glycosylase 1 [Source:HGNC Symbol;Acc:HGNC:8028]"
"930","ENSG00000167965","Stomach",31.59241,"Placenta",6.88089,4.59132612205689,"MLST8","chr16","protein_coding","MTOR associated protein, LST8 homolog [Source:HGNC Symbol;Acc:HGNC:24825]"
"931","ENSG00000162062","Stomach",3.6588727,"Placenta",0.9878707,3.70379716697742,"TEDC2","chr16","protein_coding","tubulin epsilon and delta complex 2 [Source:HGNC Symbol;Acc:HGNC:25849]"
"932","ENSG00000166780","Stomach",2.7581835,"Placenta",0.1323589,20.8386704634142,"BMERB1","chr16","protein_coding","bMERB domain containing 1 [Source:HGNC Symbol;Acc:HGNC:19213]"
"933","ENSG00000156885","Stomach",0.4478689,"Placenta",0.005076207,88.2290458210234,"COX6A2","chr16","protein_coding","cytochrome c oxidase subunit 6A2 [Source:HGNC Symbol;Acc:HGNC:2279]"
"934","ENSG00000176723","Stomach",1.8221342,"Placenta",0.5655092,3.22211239003716,"ZNF843","chr16","protein_coding","zinc finger protein 843 [Source:HGNC Symbol;Acc:HGNC:28710]"
"935","ENSG00000169877","Stomach",65.631255,"Placenta",1.939442,33.8402772550043,"AHSP","chr16","protein_coding","alpha hemoglobin stabilizing protein [Source:HGNC Symbol;Acc:HGNC:18075]"
"936","ENSG00000155330","Stomach",35.67778,"Placenta",10.19706,3.4988300549374,"C16orf87","chr16","protein_coding","chromosome 16 open reading frame 87 [Source:HGNC Symbol;Acc:HGNC:33754]"
"937","ENSG00000171208","Stomach",13.402811,"Placenta",3.280844,4.08517168143319,"NETO2","chr16","protein_coding","neuropilin and tolloid like 2 [Source:HGNC Symbol;Acc:HGNC:14644]"
"938","ENSG00000224578","Stomach",40.564956,"Placenta",2.255801,17.9825064356297,"HNRNPA1P48","chr16","protein_coding","heterogeneous nuclear ribonucleoprotein A1 pseudogene 48 [Source:HGNC Symbol;Acc:HGNC:48778]"
"939","ENSG00000205078","Stomach",3.3535102,"Placenta",0.6928383,4.84024944925822,"SYCE1L","chr16","protein_coding","synaptonemal complex central element protein 1 like [Source:HGNC Symbol;Acc:HGNC:37236]"
"940","ENSG00000230989","Stomach",163.37156,"Placenta",45.44448,3.59497039024322,"HSBP1","chr16","protein_coding","heat shock factor binding protein 1 [Source:HGNC Symbol;Acc:HGNC:5203]"
"941","ENSG00000131153","Stomach",30.468557,"Placenta",4.925266,6.18617491928355,"GINS2","chr16","protein_coding","GINS complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:24575]"
"942","ENSG00000131143","Stomach",352.8754,"Placenta",111.7369,3.15809191055059,"COX4I1","chr16","protein_coding","cytochrome c oxidase subunit 4I1 [Source:HGNC Symbol;Acc:HGNC:2265]"
"943","ENSG00000225614","Stomach",14.667027,"Placenta",3.213398,4.5643356347393,"ZNF469","chr16","protein_coding","zinc finger protein 469 [Source:HGNC Symbol;Acc:HGNC:23216]"
"944","ENSG00000003249","Stomach",3.5712695,"Placenta",0.2282942,15.6432774025797,"DBNDD1","chr16","protein_coding","dysbindin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:28455]"
"945","ENSG00000167695","Stomach",14.406322,"Placenta",3.936662,3.65952728479102,"TLCD3A","chr17","protein_coding","TLC domain containing 3A [Source:HGNC Symbol;Acc:HGNC:29646]"
"946","ENSG00000177374","Stomach",44.849696,"Placenta",2.483234,18.0610027085647,"HIC1","chr17","protein_coding","HIC ZBTB transcriptional repressor 1 [Source:HGNC Symbol;Acc:HGNC:4909]"
"947","ENSG00000167720","Stomach",16.528437,"Placenta",3.120221,5.29720074315249,"SRR","chr17","protein_coding","serine racemase [Source:HGNC Symbol;Acc:HGNC:14398]"
"948","ENSG00000129195","Stomach",10.14746,"Placenta",0.177827,57.0636629983073,"PIMREG","chr17","protein_coding","PICALM interacting mitotic regulator [Source:HGNC Symbol;Acc:HGNC:25483]"
"949","ENSG00000108590","Stomach",14.934191,"Placenta",4.387866,3.40352029893347,"MED31","chr17","protein_coding","mediator complex subunit 31 [Source:HGNC Symbol;Acc:HGNC:24260]"
"950","ENSG00000141505","Stomach",2.1113831,"Placenta",0.4822729,4.37798412475592,"ASGR1","chr17","protein_coding","asialoglycoprotein receptor 1 [Source:HGNC Symbol;Acc:HGNC:742]"
"951","ENSG00000169992","Stomach",2.0757439,"Placenta",0.6710973,3.09305953100988,"NLGN2","chr17","protein_coding","neuroligin 2 [Source:HGNC Symbol;Acc:HGNC:14290]"
"952","ENSG00000141504","Stomach",35.605011,"Placenta",6.332213,5.62283849264072,"SAT2","chr17","protein_coding","spermidine/spermine N1-acetyltransferase family member 2 [Source:HGNC Symbol;Acc:HGNC:23160]"
"953","ENSG00000108947","Stomach",14.5281529,"Placenta",0.3181864,45.6592516210624,"EFNB3","chr17","protein_coding","ephrin B3 [Source:HGNC Symbol;Acc:HGNC:3228]"
"954","ENSG00000178999","Stomach",10.533609,"Placenta",2.469076,4.26621497272664,"AURKB","chr17","protein_coding","aurora kinase B [Source:HGNC Symbol;Acc:HGNC:11390]"
"955","ENSG00000133027","Stomach",13.12618,"Placenta",3.443664,3.81169010681646,"PEMT","chr17","protein_coding","phosphatidylethanolamine N-methyltransferase [Source:HGNC Symbol;Acc:HGNC:8830]"
"956","ENSG00000108448","Stomach",6.206591,"Placenta",2.066405,3.00356948420082,"TRIM16L","chr17","protein_coding","tripartite motif containing 16 like [Source:HGNC Symbol;Acc:HGNC:32670]"
"957","ENSG00000072210","Stomach",51.39036,"Placenta",16.78939,3.06088309342984,"ALDH3A2","chr17","protein_coding","aldehyde dehydrogenase 3 family member A2 [Source:HGNC Symbol;Acc:HGNC:403]"
"958","ENSG00000109113","Stomach",65.67205,"Placenta",12.3283,5.32693477608429,"RAB34","chr17","protein_coding","RAB34, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:16519]"
"959","ENSG00000131747","Stomach",157.9773,"Placenta",46.6119,3.38920533168569,"TOP2A","chr17","protein_coding","DNA topoisomerase II alpha [Source:HGNC Symbol;Acc:HGNC:11989]"
"960","ENSG00000183978","Stomach",59.00274,"Placenta",12.55118,4.70097154211795,"COA3","chr17","protein_coding","cytochrome c oxidase assembly factor 3 [Source:HGNC Symbol;Acc:HGNC:24990]"
"961","ENSG00000108830","Stomach",3.6775516,"Placenta",0.2161956,17.0102980819221,"RND2","chr17","protein_coding","Rho family GTPase 2 [Source:HGNC Symbol;Acc:HGNC:18315]"
"962","ENSG00000175906","Stomach",11.689656,"Placenta",3.744656,3.12169021667144,"ARL4D","chr17","protein_coding","ADP ribosylation factor like GTPase 4D [Source:HGNC Symbol;Acc:HGNC:656]"
"963","ENSG00000161664","Stomach",1.0118206,"Placenta",0.3260169,3.10358328049865,"ASB16","chr17","protein_coding","ankyrin repeat and SOCS box containing 16 [Source:HGNC Symbol;Acc:HGNC:19768]"
"964","ENSG00000161682","Stomach",15.3236431,"Placenta",0.4344006,35.2753727780302,"FAM171A2","chr17","protein_coding","family with sequence similarity 171 member A2 [Source:HGNC Symbol;Acc:HGNC:30480]"
"965","ENSG00000121104","Stomach",10.030999,"Placenta",2.844814,3.52606497296484,"FAM117A","chr17","protein_coding","family with sequence similarity 117 member A [Source:HGNC Symbol;Acc:HGNC:24179]"
"966","ENSG00000006283","Stomach",18.5309213,"Placenta",0.3882786,47.7258373240246,"CACNA1G","chr17","protein_coding","calcium voltage-gated channel subunit alpha1 G [Source:HGNC Symbol;Acc:HGNC:1394]"
